QA,Sarah,2018-04-27 03:01:49.115 UTC,20180427-0001,COMM-305 Generic skarab delaycal,4k,61,112.890,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/27/1524798103.h5
QA,Lindsay,2018-04-27 03:38:48.176 UTC,20180427-0002,MKAIV-449 Three calibrator Imaging,4k,61,157.155,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/27/1524800327.h5
QA,sarah,2018-04-27 04:26:58.953 UTC,20180427-0003,COM-303 ptuse testing on skarab J1909-3744,4k,61,24.068,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/27/1524803213.h5
QA,sarah,2018-04-27 04:44:58.496 UTC,20180427-0009,COM-304 skarab Generic AR1 phaseup,4k,61,38.657,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/27/1524804295.h5
QA,sarah,2018-04-27 04:58:54.143 UTC,20180427-0005,COM-303 ptuse testing on skarab J1909-3744,4k,61,88.986,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/27/1524805127.h5
QA,sarah,2018-04-27 05:22:45.537 UTC,20180427-0006,COM-303 ptuse testing on skarab J1909-3744,4k,61,55.412,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/27/1524806558.h5
QA,sarah,2018-04-27 05:41:17.067 UTC,20180427-0010,COM-303 ptuse testing on skarab J1939 2134,4k,61,45.673,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/27/1524807655.h5
QA,Sarah,2018-04-27 06:04:34.476 UTC,20180427-0011,COMM-305 Generic skarab delaycal,4k,61,148.124,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/27/1524809069.h5
QA,Sarah,2018-04-27 06:43:23.491 UTC,20180426-0036,COMM-305 Generic skarab delaycal,4k,61,102.990,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/27/1524811396.h5
QA,Sarah,2018-04-28 07:50:17.312 UTC,20180428-0002,COMM-305 Generic skarab delaycal,4k,61,37.548,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/28/1524901803.h5
QA,Tom,2018-04-28 08:01:13.035 UTC,20180428-0004,DEEP2_off,4k,61,1935.380,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/28/1524902470.h5
QA,Tony,2018-04-28 15:31:19.610 UTC,20180428-0005,Circinus mosaic,4k,61,636.498,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/28/1524929477.h5
QA,Sandeep,2018-04-29 14:01:05.348 UTC,20180429-0002,MKAIV-229 Imaging full beam correction,4k,61,390.447,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/29/1525010462.h5
QA,Sandeep,2018-04-29 15:34:32.976 UTC,20180429-0003,MKAIV-229 Imaging full beam correction,4k,61,390.447,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/29/1525016070.h5
QA,Sandeep,2018-04-29 17:06:28.642 UTC,20180429-0004,MKAIV-229 Imaging full beam correction,4k,61,391.315,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/29/1525021585.h5
QA,Sandeep,2018-04-29 18:38:54.296 UTC,20180428-0008,MKAIV-229 Imaging full beam correction,4k,61,582.493,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/29/1525027131.h5
QA,Lindsay,2018-04-29 22:00:56.359 UTC,20180429-0009,MKAIV-216 Phase-down,4k,51,25.430,/var/kat/archive3/data/MeerKATAR1/telescope_products/2018/04/29/1525039254.h5
