QA,Mattieu,2017-12-01 02:27:36.405 UTC,20171201-0001,MKAIV-916: L-band holography array performance,4k,16, 0.917,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/01/1512095242.h5
QA,Mattieu,2017-12-01 03:30:59.085 UTC,20171201-0002,MKAIV-916: L-band holography array performance,4k,16, 1.467,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/01/1512099045.h5
QA,Observer,2017-12-01 06:25:12.730 UTC,20171201-0003,Observation script no-delay track without beams,4k,03, 0.038,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/01/1512109518.h5
QA,Observer,2017-12-01 06:35:12.555 UTC,20171201-0005,Observation script no-delay track without beams,4k,03, 0.047,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/01/1512110115.h5
QA,Observer,2017-12-01 06:46:16.319 UTC,20171201-0006,Observation script no-delay track without beams,4k,03, 0.044,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/01/1512110777.h5
QA,Observer,2017-12-01 06:52:40.157 UTC,20171201-0004,Observation script  with delay track without beams,4k,03, 0.042,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/01/1512111161.h5
QA,Lindsay,2017-12-01 14:33:46.216 UTC,20171201-0026,MKAIV-308 Basic health,4k,16, 1.142,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/01/1512138821.h5
QA,Mattieu,2017-12-01 16:42:05.788 UTC,20171201-0042,MKAIV-916: L-band holography array performance,4k,16, 0.948,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/01/1512146522.h5
QA,Tony,2017-12-01 18:04:58.951 UTC,20171201-0043,MKAIV-111 AR1 pointing,4k,16,265.235,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/01/1512151498.h5
QA,Lindsay,2017-12-02 01:30:29.642 UTC,20171201-0044,MKAIV-584 Generic AR1 delaycal,4k,16, 2.382,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512178226.h5
QA,SMakhathini,2017-12-02 01:45:25.263 UTC,20171201-0045,20170824FC-01 NGC4993 16 antenna long baselines (Imaging),4k,16,386.973,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512179126.h5
QA,Lindsay,2017-12-02 12:20:21.545 UTC,20171201-0048,MKAIV-584 Generic AR1 delaycal,4k,16, 0.662,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512217226.h5
QA,Lindsay,2017-12-02 12:30:21.291 UTC,20171201-0029,MKAIV-405 Generic AR1 Phaseup,4k,16, 0.521,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512217827.h5
QA,Lindsay,2017-12-02 13:06:44.182 UTC,20171201-0032,MKAIV-405 Generic AR1 Phaseup,4k,16, 0.590,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512220010.h5
QA,Sarah,2017-12-02 13:11:56.051 UTC,20171201-0030,MKAIV-387: CBF J1302-6350,4k,16, 3.195,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512220268.h5
QA,Lindsay,2017-12-02 13:32:51.519 UTC,20171201-0035,MKAIV-405 Generic AR1 Phaseup,4k,16, 0.658,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512221575.h5
QA,Sarah,2017-12-02 13:42:35.272 UTC,20171201-0036,MKAIV-387: CBF J1744-1134,4k,16, 4.755,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512222018.h5
QA,Lindsay,2017-12-02 14:13:30.488 UTC,20171201-0037,MKAIV-405 Generic AR1 Phaseup,4k,16, 0.684,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512224015.h5
QA,Sarah,2017-12-02 14:23:06.244 UTC,20171201-0038,MKAIV-387: CBF J2241-5236,4k,16, 4.761,/var/kat/archive3/data/MeerKATAR1/telescope_products/2017/12/02/1512224418.h5
