QA,test,2017-10-18 07:50:45.875 UTC,20171018-0001,MKAIV-111 AR1 pointing,4k,16, 1.961,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508313043.h5
QA,Tom,2017-10-18 12:24:44.086 UTC,20171018-0008,MKAIV-347 Imaging observation SCP,32k,16, 6.866,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508329484.h5
QA,Tom,2017-10-18 12:39:55.700 UTC,20171018-0009,MKAIV-347 Imaging observation SCP,32k,16,11.802,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508330395.h5
QA,Lindsay,2017-10-18 15:17:59.610 UTC,20171018-0013,MKAIV-584 Generic AR1 delaycal,32k,16,10.013,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508339868.h5
QA,Lindsay,2017-10-18 16:09:06.467 UTC,20171018-0024,MKAIV-584 Generic AR1 delaycal,4k,16, 0.716,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508342941.h5
QA,Lindsay,2017-10-18 16:14:15.836 UTC,20171018-0020,MKAIV-405 Generic AR1 Phaseup,4k,16, 0.613,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508343255.h5
QA,Maciej,2017-10-18 16:19:31.202 UTC,20171018-0021,COMM-185 CBF J1622-4950,4k,16, 1.640,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508343526.h5
QA,CAM,2017-10-18 16:25:02.193 UTC,20171018-0002,MKAIV-405 Generic AR1 Phaseup,4k,01, 0.009,/var/kat/archive/data/MeerKATAR1/telescope_products/2017/10/18/1508343902.h5
QA,Lindsay,2017-10-18 16:26:31.052 UTC,20171018-0026,MKAIV-584 Generic AR1 delaycal,4k,03, 0.243,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508343988.h5
QA,Lindsay,2017-10-18 16:30:27.924 UTC,20171018-0022,MKAIV-405 Generic AR1 Phaseup,4k,16, 0.722,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508344227.h5
QA,Fernando,2017-10-18 16:36:14.278 UTC,20171018-0023,COMM-AR1 PSR B1259-64,4k,16, 4.795,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508344521.h5
QA,Ruby,2017-10-18 17:00:24.691 UTC,20171018-0014,MKAIV-111 AR1 pointing,4k,03,41.562,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508346023.h5
QA,Lindsay,2017-10-18 17:07:13.991 UTC,20171018-0025,MKAIV-216 Phase-down,4k,16, 0.347,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508346433.h5
QA,Lindsay,2017-10-18 17:30:24.903 UTC,20171018-0012,MKAIV-232 Baseline Calibration (Delay model calculation),4k,16,112.973,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/18/1508347823.h5
QA,Lindsay,2017-10-19 06:56:36.477 UTC,20171019-0002,MKAIV-308 Basic health,4k,16, 2.871,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508396193.h5
QA,Lindsay,2017-10-19 07:34:14.420 UTC,20171019-0004,MKAIV-405 Generic AR1 Phaseup,4k,16, 0.793,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508398452.h5
QA,Lindsay,2017-10-19 07:49:04.114 UTC,20171019-0005,MKAIV-405 Generic AR1 Phaseup,4k,16, 0.636,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508399348.h5
QA,Lindsay,2017-10-19 08:04:05.509 UTC,20171019-0007,MKAIV-405 Generic AR1 Phaseup,4k,16, 4.692,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508400242.h5
QA,Lindsay,2017-10-19 08:23:36.903 UTC,20171019-0008,MKAIV-405 Generic AR1 Phaseup,4k,16, 2.871,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508401413.h5
QA,Lindsay,2017-10-19 08:28:04.790 UTC,20171019-0009,MKAIV-405 Generic AR1 Phaseup,4k,16, 2.797,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508401684.h5
QA,Lindsay,2017-10-19 08:32:25.680 UTC,20171019-0010,MKAIV-405 Generic AR1 Phaseup,4k,16, 2.823,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508401945.h5
QA,Lindsay,2017-10-19 09:32:29.117 UTC,20171019-0011,MKAIV-405 Generic AR1 Phaseup,4k,16, 0.610,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508405551.h5
QA,Lindsay,2017-10-19 09:46:05.126 UTC,20171019-0012,MKAIV-405 Generic AR1 Phaseup,4k,16, 5.324,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508406362.h5
QA,Lindsay,2017-10-19 09:56:42.856 UTC,20171019-0014,MKAIV-405 Generic AR1 Phaseup,4k,16, 4.877,/var/kat/archive2/data/MeerKATAR1/telescope_products/2017/10/19/1508407002.h5
